fleet_name,vehicle_name,hw_code,hw_code_key,config_name,date,distance_traveled_km,liters_consumed,refuelled_liters,stolen_liters,worked_time_sec,engine_time_sec,travel_time_sec,rest_time_sec,usage_time_sec,liters_from_level,percent_drop,percent_refuel,vehicle_name_key,brand,model,fuel_type,category,engine_travel_ratio,engine_vs_travel_flag,valid_for_efficiency,km_per_liter,idle_time_sec,idle_ratio,fuel_type_clean,fuel_price,emission_factor,fuel_cost_per_km,co2_per_km,total_co2_kg,total_fuel_cost_eur
RAFI TRASPORTO MERCI,GT282GK,864275070111813,864275070111813,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-25,463.5390625,223.4,343.363617,0.0,33171.0,33172.0,28168.0,58232.0,42218.0,0.0,0.0,0.0,GT282GK,,,,Default,1.1776483953422323,ok,True,2.0749286593554164,5004.0,0.1508501145544435,default,1.5,2.5,0.7229164208787691,1.2048607014646149,558.5,335.1
RAFI TRASPORTO MERCI,GT282GK,864275070111813,864275070111813,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GT282GK,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
RAFI TRASPORTO MERCI,GT282GK,864275070111813,864275070111813,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GT282GK,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
RAFI TRASPORTO MERCI,GT282GK,864275070111813,864275070111813,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GT282GK,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
RAFI TRASPORTO MERCI,GS922EG,864275070220572,864275070220572,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-22,220.0703125,16.1,81.9,0.0,16178.0,16179.0,15236.0,71164.0,38698.0,0.0,0.0,0.0,GS922EG,,,,Default,1.0618928852717249,ok,True,13.66896350931677,943.0,0.05828543173249274,default,1.5,2.5,0.10973765486882744,0.18289609144804572,40.25,24.150000000000002
RAFI TRASPORTO MERCI,GS922EG,864275070220572,864275070220572,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-23,94.3828125,6.7,0.0,0.0,7989.0,7990.0,7497.0,78903.0,38108.0,0.0,0.0,0.0,GS922EG,,,,Default,1.0657596371882085,ok,True,14.086986940298507,493.0,0.06170212765957447,default,1.5,2.5,0.10648125155202384,0.17746875258670639,16.75,10.05
RAFI TRASPORTO MERCI,GS922EG,864275070220572,864275070220572,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-24,88.53125,6.0,0.0,0.0,7750.0,7750.0,7082.0,79318.0,31292.0,0.0,0.0,0.0,GS922EG,,,,Default,1.0943236373905676,ok,True,14.755208333333334,668.0,0.08619354838709678,default,1.5,2.5,0.1016590187080833,0.1694316978468055,15.0,9.0
RAFI TRASPORTO MERCI,GS922EG,864275070220572,864275070220572,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-25,185.703125,12.5,0.0,0.0,12992.0,12993.0,12708.0,73692.0,47596.0,0.0,0.0,0.0,GS922EG,,,,Default,1.0224268177525968,ok,True,14.85625,285.0,0.021934888016624337,default,1.5,2.5,0.10096760622633572,0.16827934371055953,31.25,18.75
RAFI TRASPORTO MERCI,GS922EG,864275070220572,864275070220572,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-26,35.25,2.6,0.0,0.0,3286.0,3287.0,3016.0,83384.0,29383.0,0.0,0.0,0.0,GS922EG,,,,Default,1.0898541114058355,ok,True,13.557692307692307,271.0,0.08244599939154244,default,1.5,2.5,0.11063829787234043,0.18439716312056736,6.5,3.9000000000000004
RAFI TRASPORTO MERCI,GS922EG,864275070220572,864275070220572,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GS922EG,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
RAFI TRASPORTO MERCI,GS922EG,864275070220572,864275070220572,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GS922EG,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
RAFI TRASPORTO MERCI,GS903KL,864636067735585,864636067735585,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-22,288.71875,210.0,438.0,0.0,21181.0,21181.0,18464.0,67936.0,34760.0,0.0,0.0,0.0,GS903KL,,,,Default,1.147151213171577,ok,True,1.3748511904761904,2717.0,0.12827534110759642,default,1.5,2.5,1.091027167442364,1.8183786124039398,525.0,315.0
RAFI TRASPORTO MERCI,GS903KL,864636067735585,864636067735585,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-23,258.3671875,180.0,0.0,0.0,23538.0,23539.0,18652.0,67748.0,37017.0,0.0,0.0,0.0,GS903KL,,,,Default,1.262009435985417,ok,True,1.435373263888889,4887.0,0.20761289774416924,default,1.5,2.5,1.0450243415681413,1.7417072359469021,450.0,270.0
RAFI TRASPORTO MERCI,GS903KL,864636067735585,864636067735585,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-24,416.390625,258.6,420.636353,0.0,28957.0,28957.0,23236.0,63164.0,39669.0,0.0,0.0,0.0,GS903KL,,,,Default,1.246212773282837,ok,True,1.6101725638051043,5721.0,0.19756880892357634,default,1.5,2.5,0.9315771698750422,1.5526286164584038,646.5,387.90000000000003
RAFI TRASPORTO MERCI,GS903KL,864636067735585,864636067735585,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35018.0,73.0,0.0,0.0,0.0,GS903KL,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
RAFI TRASPORTO MERCI,GS903KL,864636067735585,864636067735585,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-26,410.453125,264.0,0.0,0.0,29726.0,29726.0,26481.0,59919.0,40823.0,0.0,0.0,0.0,GS903KL,,,,Default,1.1225406895509988,ok,True,1.5547466856060606,3245.0,0.10916369508174661,default,1.5,2.5,0.9647873919829457,1.6079789866382428,660.0,396.0
RAFI TRASPORTO MERCI,GS903KL,864636067735585,864636067735585,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-27,0.0,0.0,0.0,0.0,4494.0,4494.0,0.0,42554.0,14037.0,0.0,0.0,0.0,GS903KL,,,,Default,,ok,False,,4494.0,1.0,default,1.5,2.5,,,0.0,0.0
RAFI TRASPORTO MERCI,GS903KL,864636067735585,864636067735585,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-28,0.015625,0.0,0.0,0.0,13035.0,13035.0,0.0,59360.0,13665.0,0.0,0.0,0.0,GS903KL,,,,Default,,ok,False,,13035.0,1.0,default,1.5,2.5,0.0,0.0,0.0,0.0
RAFI TRASPORTO MERCI,GS903KL,864636067735585,864636067735585,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-28,0.015625,0.0,0.0,0.0,13035.0,13035.0,0.0,59360.0,13665.0,0.0,0.0,0.0,GS903KL,,,,Default,,ok,False,,13035.0,1.0,default,1.5,2.5,0.0,0.0,0.0,0.0
RAFI TRASPORTO MERCI,GF030KE,864275070204592,864275070204592,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-22,347.5625,41.7,80.81364,0.0,27177.0,27177.0,24421.0,61979.0,37104.0,0.0,0.0,0.0,GF030KE,,,,Default,1.1128536914950247,ok,True,8.334832134292565,2756.0,0.1014092799058027,default,1.5,2.5,0.1799676317209135,0.29994605286818915,104.25,62.550000000000004
RAFI TRASPORTO MERCI,GF030KE,864275070204592,864275070204592,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-23,227.375,30.0,66.80455,0.0,27175.0,27175.0,20378.0,66022.0,38690.0,0.0,0.0,0.0,GF030KE,,,,Default,1.3335459809598587,ok,True,7.579166666666667,6797.0,0.25011959521619137,default,1.5,2.5,0.19791094007696536,0.32985156679494226,75.0,45.0
RAFI TRASPORTO MERCI,GF030KE,864275070204592,864275070204592,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-24,383.34375,50.6,0.0,0.0,30783.0,30783.0,29056.0,57344.0,40489.0,0.0,0.0,0.0,GF030KE,,,,Default,1.059436949339207,ok,True,7.575963438735178,1727.0,0.056102394178605075,default,1.5,2.5,0.1979946197114209,0.32999103285236814,126.5,75.9
RAFI TRASPORTO MERCI,GF030KE,864275070204592,864275070204592,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-25,218.90625,27.0,79.925,0.0,25727.0,25728.0,18071.0,68329.0,31565.0,0.0,0.0,0.0,GF030KE,,,,Default,1.4237175585191744,ok,True,8.10763888888889,7657.0,0.2976134950248756,default,1.5,2.5,0.18501070663811564,0.3083511777301927,67.5,40.5
RAFI TRASPORTO MERCI,GF030KE,864275070204592,864275070204592,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-26,248.9375,35.6,0.0,0.0,22701.0,22701.0,19005.0,67395.0,35181.0,0.0,0.0,0.0,GF030KE,,,,Default,1.194475138121547,ok,True,6.9926264044943816,3696.0,0.16281221091581868,default,1.5,2.5,0.21451167461712278,0.3575194576952046,89.0,53.400000000000006
RAFI TRASPORTO MERCI,GF030KE,864275070204592,864275070204592,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-27,0.0,0.0,0.0,0.0,105.0,105.0,0.0,21082.0,160.0,0.0,0.0,0.0,GF030KE,,,,Default,,ok,False,,105.0,1.0,default,1.5,2.5,,,0.0,0.0
RAFI TRASPORTO MERCI,GF030KE,864275070204592,864275070204592,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-28,0.0,0.0,0.0,0.0,217.0,217.0,0.0,17107.0,292.0,0.0,0.0,0.0,GF030KE,,,,Default,,ok,False,,217.0,1.0,default,1.5,2.5,,,0.0,0.0
RAFI TRASPORTO MERCI,GF030KE,864275070204592,864275070204592,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-28,0.0,0.0,0.0,0.0,217.0,217.0,0.0,17107.0,292.0,0.0,0.0,0.0,GF030KE,,,,Default,,ok,False,,217.0,1.0,default,1.5,2.5,,,0.0,0.0
RAFI TRASPORTO MERCI,GB748ZG,864275070111664,864275070111664,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-22,192.875,26.6,42.7068176,0.0,19369.0,19370.0,15660.0,70740.0,33245.0,0.0,0.0,0.0,GB748ZG,,,,Default,1.2369093231162196,ok,True,7.25093984962406,3710.0,0.19153329891584925,default,1.5,2.5,0.20686973428386263,0.34478289047310434,66.5,39.900000000000006
RAFI TRASPORTO MERCI,GB748ZG,864275070111664,864275070111664,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-23,271.46875,38.0,28.75,0.0,24791.0,24791.0,21548.0,64852.0,41012.0,0.0,0.0,0.0,GB748ZG,,,,Default,1.1505012066085019,ok,True,7.143914473684211,3243.0,0.1308136017102981,default,1.5,2.5,0.2099689190744791,0.34994819845746516,95.0,57.0
RAFI TRASPORTO MERCI,GB748ZG,864275070111664,864275070111664,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-24,262.125,35.2,38.6818161,0.0,24864.0,24865.0,21847.0,64553.0,35461.0,0.0,0.0,0.0,GB748ZG,,,,Default,1.1381425367327322,ok,True,7.446732954545454,3018.0,0.12137542730746029,default,1.5,2.5,0.20143061516452077,0.3357176919408679,88.0,52.800000000000004
RAFI TRASPORTO MERCI,GB748ZG,864275070111664,864275070111664,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-25,405.65625,48.1,36.6200333,0.0,24420.0,24420.0,22213.0,64187.0,33215.0,0.0,0.0,0.0,GB748ZG,,,,Default,1.099356232836627,ok,True,8.433601871101871,2207.0,0.09037674037674037,default,1.5,2.5,0.17785994915645945,0.2964332485940991,120.25,72.15
RAFI TRASPORTO MERCI,GB748ZG,864275070111664,864275070111664,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GB748ZG,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
RAFI TRASPORTO MERCI,GB748ZG,864275070111664,864275070111664,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GB748ZG,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
RAFI TRASPORTO MERCI,GB748ZG,864275070111664,864275070111664,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GB748ZG,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
RAFI TRASPORTO MERCI,FX437JB,864636068380837,864636068380837,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-22,307.9375,79.2,0.0,0.0,27168.0,27169.0,23465.0,62935.0,39381.0,0.0,0.0,0.0,FX437JB,,,,Default,1.15785212017899,ok,True,3.8880997474747474,3704.0,0.13633184879826274,default,1.5,2.5,0.3857925715445505,0.6429876192409174,198.0,118.80000000000001
RAFI TRASPORTO MERCI,FX437JB,864636068380837,864636068380837,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-23,426.9375,69.3,155.707489,0.0,26852.0,26853.0,24403.0,61997.0,40890.0,0.0,0.0,0.0,FX437JB,,,,Default,1.1003974921116255,ok,True,6.160714285714286,2450.0,0.09123747812162514,default,1.5,2.5,0.2434782608695652,0.4057971014492754,173.25,103.94999999999999
RAFI TRASPORTO MERCI,FX437JB,864636068380837,864636068380837,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-24,0.09375,0.0,0.0,0.0,1815.0,1815.0,0.0,48692.0,22658.0,0.0,0.0,0.0,FX437JB,,,,Default,,ok,False,,1815.0,1.0,default,1.5,2.5,0.0,0.0,0.0,0.0
RAFI TRASPORTO MERCI,FX437JB,864636068380837,864636068380837,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-25,215.0625,48.0,0.0,0.0,16915.0,16915.0,13694.0,72706.0,41983.0,0.0,0.0,0.0,FX437JB,,,,Default,1.235212501825617,ok,True,4.48046875,3221.0,0.19042270174401418,default,1.5,2.5,0.33478639930252835,0.5579773321708805,120.0,72.0
RAFI TRASPORTO MERCI,FX437JB,864636068380837,864636068380837,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-26,0.0,0.0,0.0,0.0,2190.0,2190.0,0.0,51450.0,17583.0,0.0,0.0,0.0,FX437JB,,,,Default,,ok,False,,2190.0,1.0,default,1.5,2.5,,,0.0,0.0
RAFI TRASPORTO MERCI,FX437JB,864636068380837,864636068380837,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-27,0.09375,0.0,0.0,0.0,121.0,121.0,0.0,57783.0,16316.0,0.0,0.0,0.0,FX437JB,,,,Default,,ok,False,,121.0,1.0,default,1.5,2.5,0.0,0.0,0.0,0.0
RAFI TRASPORTO MERCI,FX437JB,864636068380837,864636068380837,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FX437JB,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
RAFI TRASPORTO MERCI,FX369TT,352592570745992,352592570745992,UW120-04-S-KxM2-C200-Imm,2025-09-22,5.9375,0.0,0.0,0.0,3694.0,3694.0,476.0,85924.0,30848.0,0.0,0.0,0.0,FX369TT,,,,Default,7.760504201680672,ok,False,,3218.0,0.871142393069843,default,1.5,2.5,0.0,0.0,0.0,0.0
RAFI TRASPORTO MERCI,FX369TT,352592570745992,352592570745992,UW120-04-S-KxM2-C200-Imm,2025-09-23,232.125,135.0,0.0,0.0,20436.0,20436.0,13629.0,72771.0,24571.0,0.0,0.0,0.0,FX369TT,,,,Default,1.4994497028395333,ok,True,1.7194444444444446,6807.0,0.3330886670581327,default,1.5,2.5,0.8723747980613893,1.4539579967689822,337.5,202.5
RAFI TRASPORTO MERCI,FX369TT,352592570745992,352592570745992,UW120-04-S-KxM2-C200-Imm,2025-09-24,409.96875,237.9,489.9021,0.0,28892.0,28893.0,22977.0,63423.0,48071.0,0.0,0.0,0.0,FX369TT,,,,Default,1.2574748661705184,ok,True,1.72328184110971,5916.0,0.2047554771051812,default,1.5,2.5,0.8704321975760348,1.4507203292933912,594.75,356.85
RAFI TRASPORTO MERCI,FX369TT,352592570745992,352592570745992,UW120-04-S-KxM2-C200-Imm,2025-09-25,348.375,207.0,0.0,0.0,23064.0,23065.0,19829.0,66571.0,37018.0,0.0,0.0,0.0,FX369TT,,,,Default,1.1631953199858793,ok,True,1.6829710144927537,3236.0,0.14029915456319098,default,1.5,2.5,0.891280947255113,1.4854682454251884,517.5,310.5
RAFI TRASPORTO MERCI,FX369TT,352592570745992,352592570745992,UW120-04-S-KxM2-C200-Imm,2025-09-26,274.875,162.0,0.0,0.0,19442.0,19442.0,16111.0,70289.0,27210.0,0.0,0.0,0.0,FX369TT,,,,Default,1.2067531500217243,ok,True,1.6967592592592593,3331.0,0.17133011007098034,default,1.5,2.5,0.8840381991814461,1.4733969986357436,405.0,243.0
RAFI TRASPORTO MERCI,FX369TT,352592570745992,352592570745992,UW120-04-S-KxM2-C200-Imm,2025-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FX369TT,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
RAFI TRASPORTO MERCI,FX369TT,352592570745992,352592570745992,UW120-04-S-KxM2-C200-Imm,2025-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FX369TT,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
RAFI TRASPORTO MERCI,FR155KV,864275070204535,864275070204535,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-22,90.78125,9.7,0.0,0.0,6485.0,6485.0,5901.0,80498.0,41076.0,0.0,0.0,0.0,FR155KV,,,,Default,1.09896627690222,ok,True,9.35889175257732,584.0,0.09005397070161912,default,1.5,2.5,0.16027538726333906,0.26712564543889844,24.25,14.549999999999999
RAFI TRASPORTO MERCI,FR155KV,864275070204535,864275070204535,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-23,119.8125,10.7,0.0,0.0,7505.0,7506.0,7661.0,78738.0,39051.0,0.0,0.0,0.0,FR155KV,,,,Default,0.9797676543532176,ok,True,11.197429906542057,0.0,0.0,default,1.5,2.5,0.13395931142410014,0.22326551904016692,26.75,16.049999999999997
RAFI TRASPORTO MERCI,FR155KV,864275070204535,864275070204535,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-24,126.9375,10.9,0.0,0.0,8968.0,8969.0,8185.0,78215.0,40056.0,0.0,0.0,0.0,FR155KV,,,,Default,1.0957849725106903,ok,True,11.645642201834862,784.0,0.08741219756940573,default,1.5,2.5,0.1288035450516987,0.21467257508616444,27.25,16.35
RAFI TRASPORTO MERCI,FR155KV,864275070204535,864275070204535,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-25,128.0625,10.8,72.28636,0.0,8645.0,8646.0,7714.0,78685.0,47929.0,0.0,0.0,0.0,FR155KV,,,,Default,1.1208192896033187,ok,True,11.857638888888888,932.0,0.10779551237566505,default,1.5,2.5,0.1265007320644217,0.2108345534407028,27.0,16.200000000000003
RAFI TRASPORTO MERCI,FR155KV,864275070204535,864275070204535,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-26,130.15625,11.8,0.0,0.0,7583.0,7584.0,7507.0,78893.0,36954.0,0.0,0.0,0.0,FR155KV,,,,Default,1.0102570933795125,ok,True,11.0301906779661,77.0,0.01015295358649789,default,1.5,2.5,0.1359903961584634,0.22665066026410563,29.5,17.700000000000003
RAFI TRASPORTO MERCI,FR155KV,864275070204535,864275070204535,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FR155KV,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
RAFI TRASPORTO MERCI,FR155KV,864275070204535,864275070204535,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FR155KV,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
RAFI TRASPORTO MERCI,FK224HX,864275070464394,864275070464394,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-22,58.203125,5.0,0.0,0.0,6490.0,6490.0,5209.0,81191.0,41259.0,0.0,0.0,0.0,FK224HX,,,,Default,1.2459205221731617,ok,True,11.640625,1281.0,0.19738058551617874,default,1.5,2.5,0.12885906040268458,0.21476510067114093,12.5,7.5
RAFI TRASPORTO MERCI,FK224HX,864275070464394,864275070464394,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-23,179.484375,15.8,0.0,0.0,11456.0,11456.0,11271.0,75129.0,57390.0,0.0,0.0,0.0,FK224HX,,,,Default,1.016413805341141,ok,True,11.359770569620252,185.0,0.016148743016759778,default,1.5,2.5,0.13204492034473755,0.2200748672412292,39.5,23.700000000000003
RAFI TRASPORTO MERCI,FK224HX,864275070464394,864275070464394,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-24,70.03125,5.7,0.0,0.0,7494.0,7494.0,6061.0,80339.0,44744.0,0.0,0.0,0.0,FK224HX,,,,Default,1.2364296320739152,ok,True,12.286184210526315,1433.0,0.19121964238057113,default,1.5,2.5,0.12208835341365464,0.2034805890227577,14.25,8.55
RAFI TRASPORTO MERCI,FK224HX,864275070464394,864275070464394,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-25,55.84375,4.9,0.0,0.0,5337.0,5337.0,4827.0,81573.0,39935.0,0.0,0.0,0.0,FK224HX,,,,Default,1.105655686761964,ok,True,11.396683673469386,510.0,0.0955593029792018,default,1.5,2.5,0.13161723559037494,0.21936205931729155,12.25,7.3500000000000005
RAFI TRASPORTO MERCI,FK224HX,864275070464394,864275070464394,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-26,123.09375,8.4,0.0,0.0,8033.0,8033.0,8357.0,78043.0,60888.0,0.0,0.0,0.0,FK224HX,,,,Default,0.9612301064975469,ok,True,14.654017857142856,0.0,0.0,default,1.5,2.5,0.10236100533130238,0.1706016755521706,21.0,12.600000000000001
RAFI TRASPORTO MERCI,FK224HX,864275070464394,864275070464394,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-27,8.484375,1.1,0.0,0.0,578.0,578.0,603.0,85797.0,593.0,0.0,0.0,0.0,FK224HX,,,,Default,0.9585406301824212,ok,True,7.713068181818181,0.0,0.0,default,1.5,2.5,0.194475138121547,0.3241252302025783,2.75,1.6500000000000001
RAFI TRASPORTO MERCI,FK224HX,864275070464394,864275070464394,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FK224HX,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
RAFI TRASPORTO MERCI,FJ750LL,864275070204246,864275070204246,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-22,279.125,102.0,0.0,0.0,29969.0,29969.0,20314.0,66086.0,42922.0,0.0,0.0,0.0,FJ750LL,,,,Default,1.4752879787338782,ok,True,2.736519607843137,9655.0,0.3221662384463946,default,1.5,2.5,0.5481415136587551,0.9135691894312584,255.0,153.0
RAFI TRASPORTO MERCI,FJ750LL,864275070204246,864275070204246,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-23,270.3125,72.0,0.0,0.0,26530.0,26530.0,23604.0,62796.0,35982.0,0.0,0.0,0.0,FJ750LL,,,,Default,1.123962040332147,ok,True,3.7543402777777777,2926.0,0.11029023746701846,default,1.5,2.5,0.3995375722543353,0.6658959537572254,180.0,108.0
RAFI TRASPORTO MERCI,FJ750LL,864275070204246,864275070204246,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-24,359.75,78.0,0.0,0.0,24648.0,24648.0,20408.0,65992.0,36791.0,0.0,0.0,0.0,FJ750LL,,,,Default,1.2077616620932967,ok,True,4.612179487179487,4240.0,0.17202207075624798,default,1.5,2.5,0.325225851285615,0.542043085476025,195.0,117.0
RAFI TRASPORTO MERCI,FJ750LL,864275070204246,864275070204246,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-25,333.0625,54.0,125.999985,0.0,25337.0,25337.0,21264.0,65136.0,38647.0,0.0,0.0,0.0,FJ750LL,,,,Default,1.1915443942814146,ok,True,6.167824074074074,4073.0,0.16075304890081699,default,1.5,2.5,0.24319759804841434,0.40532933008069055,135.0,81.0
RAFI TRASPORTO MERCI,FJ750LL,864275070204246,864275070204246,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-26,284.25,60.0,0.0,0.0,24009.0,24009.0,20950.0,65450.0,35956.0,0.0,0.0,0.0,FJ750LL,,,,Default,1.1460143198090693,ok,True,4.7375,3059.0,0.12741055437544255,default,1.5,2.5,0.316622691292876,0.5277044854881267,150.0,90.0
RAFI TRASPORTO MERCI,FJ750LL,864275070204246,864275070204246,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FJ750LL,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
RAFI TRASPORTO MERCI,FJ750LL,864275070204246,864275070204246,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FJ750LL,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
RAFI TRASPORTO MERCI,FE903AM,864275070120137,864275070120137,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-27,0.1875,0.0,0.0,0.0,17.0,17.0,0.0,30855.0,17.0,0.0,0.0,0.0,FE903AM,,,,Default,,ok,False,,17.0,1.0,default,1.5,2.5,0.0,0.0,0.0,0.0
RAFI TRASPORTO MERCI,FE903AM,864275070120137,864275070120137,UW120130140-2405-S-KxM2-IMMOB-LVC-01,2025-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FE903AM,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
RAFI TRASPORTO MERCI,FC839MC,864636068563358,864636068563358,UW120-130-140-2405-S-KxM2-IMMOB-LVC-01,2025-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FC839MC,,,,Default,,ok,False,,0.0,,default,1.5,2.5,,,0.0,0.0
